date,ticker,trigger_time_et,reference_time_et,gain_pct,above_20pct_duration_min,above_10pct_duration_min,reference_price,trigger_price
2025-08-26,O:SPY250827P00641000,09:47:00,09:43:00,24.32,3,6,1.48,1.84
2025-08-26,O:SPY250827P00641000,11:16:00,10:55:00,22.88,1,5,1.18,1.45
2025-08-26,O:SPY250827P00641000,13:43:00,13:29:00,21.43,12,26,0.98,1.19
2025-08-26,O:SPY250827P00641000,15:44:00,15:31:00,20.59,1,6,0.68,0.82
2025-08-27,O:SPY250828C00646000,09:47:00,09:30:00,20.22,371,386,1.78,2.14
2025-08-27,O:SPY250828P00645000,12:24:00,11:56:00,22.94,18,27,1.7,2.09
2025-08-27,O:SPY250828P00645000,15:12:00,14:50:00,28.48,2,13,1.51,1.94
2025-08-27,O:SPY250828P00645000,16:04:00,15:56:00,21.53,2,11,1.44,1.75
2025-08-28,O:SPY250829C00648000,10:06:00,09:56:00,24.75,7,19,1.01,1.26
2025-08-28,O:SPY250829C00648000,10:33:00,10:26:00,23.53,1,2,1.02,1.26
2025-08-28,O:SPY250829C00648000,10:42:00,10:36:00,24.77,28,41,1.09,1.36
2025-08-28,O:SPY250829C00648000,11:37:00,11:28:00,22.94,2,8,1.09,1.34
2025-08-28,O:SPY250829C00648000,12:13:00,11:46:00,22.95,242,242,1.22,1.5
2025-08-28,O:SPY250829P00647000,09:35:00,09:33:00,25.19,88,101,1.31,1.64
2025-08-28,O:SPY250829P00647000,11:21:00,11:17:00,22.56,23,37,1.33,1.63
2025-08-28,O:SPY250829P00647000,12:59:00,12:51:00,25.74,8,16,1.01,1.27
2025-08-28,O:SPY250829P00647000,16:00:00,15:54:00,22.41,2,3,0.58,0.71
2025-09-02,O:SPY250903C00641000,09:41:00,09:34:00,20.22,1,6,0.89,1.07
2025-09-02,O:SPY250903C00641000,09:50:00,09:48:00,22.94,32,37,1.09,1.34
2025-09-02,O:SPY250903C00641000,12:40:00,11:57:00,21.74,209,213,0.46,0.56
2025-09-02,O:SPY250903P00640000,10:15:00,10:01:00,21.6,1,2,2.5,3.04
2025-09-02,O:SPY250903P00640000,10:24:00,10:22:00,22.13,4,4,2.53,3.09
2025-09-02,O:SPY250903P00640000,10:41:00,10:34:00,22.73,153,157,2.42,2.97
2025-09-02,O:SPY250903P00640000,14:17:00,13:50:00,20.31,22,26,2.56,3.08
2025-09-02,O:SPY250903P00640000,14:58:00,14:51:00,20.08,1,2,2.54,3.05
2025-09-03,O:SPY250904C00642000,10:18:00,10:14:00,26.46,82,99,1.89,2.39
2025-09-03,O:SPY250904C00642000,12:20:00,12:03:00,20.0,3,4,2.0,2.4
2025-09-03,O:SPY250904C00642000,13:05:00,12:52:00,20.61,20,29,1.65,1.99
2025-09-03,O:SPY250904C00642000,15:33:00,15:00:00,24.79,42,42,1.17,1.46
2025-09-03,O:SPY250904P00641000,09:48:00,09:36:00,25.0,1,2,1.32,1.65
2025-09-03,O:SPY250904P00641000,09:53:00,09:51:00,20.8,7,10,1.25,1.51
2025-09-03,O:SPY250904P00641000,10:12:00,10:07:00,35.48,6,6,1.24,1.68
2025-09-03,O:SPY250904P00641000,10:29:00,10:25:00,23.08,1,1,1.17,1.44
2025-09-03,O:SPY250904P00641000,11:13:00,11:06:00,21.25,1,1,0.8,0.97
2025-09-03,O:SPY250904P00641000,11:25:00,11:15:00,21.74,254,264,0.92,1.12
2025-09-04,O:SPY250905C00645000,10:23:00,10:16:00,25.0,352,352,1.84,2.3
2025-09-04,O:SPY250905P00644000,10:04:00,09:57:00,24.34,15,19,1.89,2.35
2025-09-05,O:SPY250908C00651000,09:49:00,09:46:00,24.75,1,3,2.02,2.52
2025-09-05,O:SPY250908C00651000,10:53:00,10:50:00,25.81,3,3,0.31,0.39
2025-09-05,O:SPY250908C00651000,11:06:00,11:02:00,20.0,1,1,0.25,0.3
2025-09-05,O:SPY250908C00651000,11:13:00,11:10:00,20.83,44,45,0.24,0.29
2025-09-05,O:SPY250908C00651000,12:10:00,12:03:00,30.43,9,11,0.23,0.3
2025-09-05,O:SPY250908C00651000,12:41:00,12:36:00,25.0,2,2,0.2,0.25
2025-09-05,O:SPY250908C00651000,12:56:00,12:53:00,20.0,6,6,0.2,0.24
2025-09-05,O:SPY250908C00651000,13:09:00,13:07:00,20.0,18,19,0.2,0.24
2025-09-05,O:SPY250908C00651000,14:30:00,14:26:00,21.43,23,27,0.14,0.17
2025-09-05,O:SPY250908C00651000,15:10:00,15:01:00,25.0,33,35,0.16,0.2
2025-09-05,O:SPY250908C00651000,15:55:00,15:53:00,30.77,1,2,0.13,0.17
2025-09-05,O:SPY250908C00651000,16:01:00,15:58:00,30.77,6,9,0.13,0.17
2025-09-05,O:SPY250908P00650000,09:46:00,09:44:00,23.89,1,2,1.13,1.4
2025-09-05,O:SPY250908P00650000,09:52:00,09:50:00,28.57,284,286,1.12,1.44
2025-09-08,O:SPY250909C00649000,09:55:00,09:47:00,23.81,2,3,1.26,1.56
2025-09-08,O:SPY250909C00649000,10:27:00,10:21:00,27.52,112,125,1.09,1.39
2025-09-08,O:SPY250909C00649000,12:43:00,12:37:00,20.0,1,2,1.0,1.2
2025-09-08,O:SPY250909C00649000,12:54:00,12:46:00,21.36,2,8,1.03,1.25
2025-09-08,O:SPY250909C00649000,13:22:00,13:07:00,20.0,8,15,1.0,1.2
2025-09-08,O:SPY250909C00649000,14:15:00,14:02:00,23.08,45,55,0.78,0.96
2025-09-08,O:SPY250909C00649000,15:42:00,15:23:00,25.71,33,33,0.7,0.88
2025-09-08,O:SPY250909P00648000,09:38:00,09:35:00,20.0,2,2,1.35,1.62
2025-09-08,O:SPY250909P00648000,10:00:00,09:55:00,22.13,4,7,1.22,1.49
2025-09-08,O:SPY250909P00648000,10:17:00,10:08:00,23.08,8,9,1.3,1.6
2025-09-08,O:SPY250909P00648000,11:37:00,11:29:00,20.48,250,262,0.83,1.0
2025-09-09,O:SPY250910C00650000,10:09:00,10:03:00,22.22,7,9,1.08,1.32
2025-09-09,O:SPY250910C00650000,10:45:00,10:43:00,27.14,1,5,0.7,0.89
2025-09-09,O:SPY250910C00650000,11:21:00,11:07:00,21.05,13,19,0.76,0.92
2025-09-09,O:SPY250910C00650000,11:54:00,11:49:00,28.0,3,4,0.75,0.96
2025-09-09,O:SPY250910C00650000,12:10:00,12:00:00,24.05,8,12,0.79,0.98
2025-09-09,O:SPY250910C00650000,12:41:00,12:23:00,20.69,201,214,0.87,1.05
2025-09-09,O:SPY250910P00649000,09:54:00,09:37:00,20.62,2,2,1.6,1.93
2025-09-09,O:SPY250910P00649000,10:16:00,10:11:00,21.13,100,119,1.42,1.72
2025-09-09,O:SPY250910P00649000,12:22:00,12:17:00,21.85,1,2,1.51,1.84
2025-09-09,O:SPY250910P00649000,16:00:00,15:55:00,22.97,6,7,0.74,0.91
2025-09-10,O:SPY250911C00653000,09:35:00,09:30:00,20.71,1,4,1.98,2.39
2025-09-10,O:SPY250911C00653000,09:48:00,09:42:00,21.36,1,3,2.06,2.5
2025-09-10,O:SPY250911C00653000,10:01:00,09:55:00,22.27,31,36,2.11,2.58
2025-09-10,O:SPY250911C00653000,11:41:00,11:32:00,21.51,29,41,1.72,2.09
2025-09-10,O:SPY250911C00653000,13:02:00,12:45:00,26.83,14,20,1.64,2.08
2025-09-10,O:SPY250911C00653000,15:33:00,15:21:00,22.0,2,6,1.0,1.22
2025-09-10,O:SPY250911C00653000,15:43:00,15:40:00,22.12,32,32,1.04,1.27
2025-09-10,O:SPY250911P00652000,10:34:00,10:22:00,20.0,327,341,1.1,1.32
2025-09-11,O:SPY250912C00654000,09:46:00,09:42:00,20.0,312,313,1.8,2.16
2025-09-11,O:SPY250912P00653000,09:42:00,09:33:00,22.31,2,4,1.21,1.48
2025-09-11,O:SPY250912P00653000,11:46:00,11:30:00,22.0,4,6,0.5,0.61
2025-09-11,O:SPY250912P00653000,12:41:00,12:22:00,22.92,9,28,0.48,0.59
2025-09-12,O:SPY250915C00658000,09:55:00,09:38:00,23.39,14,18,1.24,1.53
2025-09-12,O:SPY250915C00658000,10:49:00,10:15:00,21.54,13,22,1.3,1.58
2025-09-12,O:SPY250915C00658000,12:15:00,11:48:00,20.18,180,201,1.14,1.37
2025-09-12,O:SPY250915C00658000,15:44:00,15:41:00,20.79,12,15,1.01,1.22
2025-09-12,O:SPY250915P00657000,10:13:00,10:09:00,23.36,4,8,1.07,1.32
2025-09-12,O:SPY250915P00657000,11:21:00,11:00:00,21.28,50,66,0.94,1.14
2025-09-12,O:SPY250915P00657000,15:24:00,14:56:00,22.39,51,51,0.67,0.82
2025-09-15,O:SPY250916C00659000,09:40:00,09:33:00,20.21,1,1,1.93,2.32
2025-09-15,O:SPY250916C00659000,09:48:00,09:44:00,21.62,170,194,1.85,2.25
2025-09-15,O:SPY250916C00659000,13:40:00,13:21:00,21.55,27,53,1.81,2.2
2025-09-15,O:SPY250916C00659000,14:53:00,14:43:00,20.23,3,12,1.73,2.08
2025-09-15,O:SPY250916C00659000,15:57:00,15:15:00,25.53,13,18,1.88,2.36
2025-09-15,O:SPY250916P00658000,10:12:00,09:59:00,21.54,2,11,0.65,0.79
2025-09-15,O:SPY250916P00658000,11:23:00,11:12:00,20.37,1,3,0.54,0.65
2025-09-15,O:SPY250916P00658000,12:52:00,11:27:00,21.43,47,51,0.56,0.68
2025-09-15,O:SPY250916P00658000,14:09:00,13:58:00,21.43,87,96,0.56,0.68
2025-09-15,O:SPY250916P00658000,15:51:00,15:49:00,25.45,1,2,0.55,0.69
2025-09-16,O:SPY250917C00662000,12:54:00,11:02:00,21.85,189,199,1.19,1.45
2025-09-16,O:SPY250917P00661000,09:50:00,09:32:00,28.23,325,369,2.09,2.68
2025-09-17,O:SPY250918C00661000,13:58:00,12:47:00,20.1,11,13,2.04,2.45
2025-09-17,O:SPY250918C00661000,14:22:00,14:14:00,23.53,8,8,1.7,2.1
2025-09-17,O:SPY250918C00661000,14:40:00,14:39:00,20.31,1,1,1.28,1.54
2025-09-17,O:SPY250918C00661000,14:57:00,14:53:00,47.89,75,75,0.71,1.05
2025-09-17,O:SPY250918P00660000,10:02:00,09:53:00,20.0,229,233,2.75,3.3
2025-09-17,O:SPY250918P00660000,14:09:00,14:05:00,28.3,60,63,2.12,2.72
2025-09-17,O:SPY250918P00660000,15:31:00,15:28:00,26.53,20,29,1.96,2.48
2025-09-17,O:SPY250918P00660000,16:17:00,16:08:00,95.43,1,1,1.97,3.85
2025-09-18,O:SPY250919C00664000,09:49:00,09:47:00,25.0,332,348,0.6,0.75
2025-09-18,O:SPY250919C00664000,15:53:00,15:48:00,22.22,4,6,0.54,0.66
2025-09-18,O:SPY250919P00663000,09:40:00,09:36:00,22.54,10,10,3.46,4.24
2025-09-18,O:SPY250919P00663000,10:43:00,10:31:00,20.37,84,112,2.16,2.6
2025-09-18,O:SPY250919P00663000,13:25:00,13:01:00,21.03,154,170,2.14,2.59
2025-09-19,O:SPY250922C00661000,09:49:00,09:38:00,21.59,7,10,2.27,2.76
2025-09-19,O:SPY250922C00661000,11:43:00,11:31:00,20.65,244,248,1.55,1.87
2025-09-19,O:SPY250922P00660000,10:40:00,10:33:00,21.0,15,20,1.0,1.21
2025-09-19,O:SPY250922P00660000,11:11:00,11:01:00,22.41,24,39,1.16,1.42
2025-09-22,O:SPY250923C00662000,09:51:00,09:40:00,20.53,250,250,1.9,2.29
2025-09-23,O:SPY250924C00667000,10:10:00,10:03:00,20.74,1,5,1.35,1.63
2025-09-23,O:SPY250924C00667000,12:21:00,12:12:00,23.46,1,7,0.81,1.0
2025-09-23,O:SPY250924C00667000,12:38:00,12:36:00,22.08,8,17,0.77,0.94
2025-09-23,O:SPY250924C00667000,13:49:00,13:41:00,22.22,3,4,0.36,0.44
2025-09-23,O:SPY250924C00667000,14:31:00,14:17:00,21.21,5,8,0.33,0.4
2025-09-23,O:SPY250924C00667000,15:19:00,15:15:00,20.0,1,1,0.25,0.3
2025-09-23,O:SPY250924C00667000,15:42:00,15:27:00,20.0,4,5,0.25,0.3
2025-09-23,O:SPY250924C00667000,15:54:00,15:48:00,23.08,1,2,0.26,0.32
2025-09-23,O:SPY250924C00667000,16:02:00,15:58:00,25.0,2,6,0.24,0.3
2025-09-23,O:SPY250924P00666000,10:03:00,09:52:00,24.3,1,2,1.07,1.33
2025-09-23,O:SPY250924P00666000,10:21:00,10:10:00,21.57,338,340,1.02,1.24
2025-09-24,O:SPY250925C00664000,10:04:00,09:51:00,20.31,1,2,1.28,1.54
2025-09-24,O:SPY250925C00664000,10:52:00,10:33:00,20.61,1,2,1.31,1.58
2025-09-24,O:SPY250925C00664000,12:22:00,12:12:00,27.27,29,35,0.44,0.56
2025-09-24,O:SPY250925C00664000,13:10:00,12:58:00,35.42,25,35,0.48,0.65
2025-09-24,O:SPY250925C00664000,14:15:00,14:12:00,22.22,2,10,0.36,0.44
2025-09-24,O:SPY250925C00664000,14:53:00,14:26:00,23.68,5,8,0.38,0.47
2025-09-24,O:SPY250925C00664000,15:48:00,15:45:00,25.0,23,27,0.32,0.4
2025-09-24,O:SPY250925P00663000,09:37:00,09:31:00,20.3,69,75,1.33,1.6
2025-09-24,O:SPY250925P00663000,11:10:00,10:53:00,23.75,8,13,1.6,1.98
2025-09-24,O:SPY250925P00663000,11:33:00,11:24:00,21.91,247,253,1.78,2.17
2025-09-25,O:SPY250926C00662000,09:47:00,09:43:00,21.05,4,7,0.38,0.46
2025-09-25,O:SPY250926C00662000,10:01:00,09:58:00,32.43,200,201,0.37,0.49
2025-09-25,O:SPY250926C00662000,14:12:00,14:04:00,27.27,122,122,0.22,0.28
2025-09-25,O:SPY250926P00661000,09:36:00,09:33:00,26.5,26,28,4.0,5.06
2025-09-25,O:SPY250926P00661000,11:03:00,10:56:00,22.59,20,28,3.01,3.69
2025-09-25,O:SPY250926P00661000,12:22:00,11:43:00,22.38,8,9,2.86,3.5
2025-09-25,O:SPY250926P00661000,12:40:00,12:34:00,23.33,116,130,3.0,3.7
2025-09-26,O:SPY250929C00658000,09:32:00,09:30:00,27.39,35,41,3.03,3.86
2025-09-26,O:SPY250929C00658000,10:38:00,10:27:00,21.07,7,10,2.61,3.16
2025-09-26,O:SPY250929C00658000,11:25:00,11:15:00,23.02,21,30,2.52,3.1
2025-09-26,O:SPY250929C00658000,12:20:00,12:03:00,25.57,171,171,2.62,3.29
2025-09-26,O:SPY250929P00657000,10:03:00,10:00:00,25.35,156,165,0.71,0.89
2025-09-26,O:SPY250929P00657000,13:54:00,13:26:00,25.42,3,5,0.59,0.74
2025-09-26,O:SPY250929P00657000,14:05:00,14:01:00,20.34,5,8,0.59,0.71
2025-09-26,O:SPY250929P00657000,15:15:00,14:58:00,22.22,1,2,0.45,0.55
2025-09-26,O:SPY250929P00657000,15:52:00,15:49:00,20.93,1,2,0.43,0.52
2025-09-29,O:SPY250930C00665000,09:45:00,09:41:00,22.86,3,7,1.4,1.72
2025-09-29,O:SPY250930C00665000,10:09:00,10:03:00,30.56,2,3,1.44,1.88
2025-09-29,O:SPY250930C00665000,10:23:00,10:19:00,20.57,13,31,1.41,1.7
2025-09-29,O:SPY250930C00665000,12:14:00,12:07:00,21.11,2,3,0.9,1.09
2025-09-29,O:SPY250930C00665000,14:03:00,13:38:00,21.13,42,59,0.71,0.86
2025-09-29,O:SPY250930C00665000,15:23:00,15:15:00,24.07,52,52,0.54,0.67
2025-09-29,O:SPY250930P00664000,09:39:00,09:32:00,20.99,3,5,1.62,1.96
2025-09-29,O:SPY250930P00664000,10:19:00,10:09:00,23.19,2,3,1.38,1.7
2025-09-29,O:SPY250930P00664000,10:56:00,10:46:00,24.22,306,317,1.28,1.59
2025-09-30,O:SPY251001C00663000,09:45:00,09:35:00,20.57,2,4,1.75,2.11
2025-09-30,O:SPY251001C00663000,09:59:00,09:54:00,22.49,6,9,1.69,2.07
2025-09-30,O:SPY251001C00663000,10:17:00,10:11:00,25.44,5,9,1.69,2.12
2025-09-30,O:SPY251001C00663000,10:45:00,10:39:00,20.27,32,40,1.48,1.78
2025-09-30,O:SPY251001C00663000,11:49:00,11:43:00,20.27,68,81,1.48,1.78
2025-09-30,O:SPY251001C00663000,13:49:00,13:28:00,22.3,138,146,1.39,1.7
2025-09-30,O:SPY251001P00662000,09:34:00,09:31:00,21.62,5,9,1.48,1.8
2025-09-30,O:SPY251001P00662000,09:54:00,09:45:00,30.82,2,4,1.46,1.91
2025-09-30,O:SPY251001P00662000,10:06:00,10:03:00,20.74,8,10,1.35,1.63
2025-09-30,O:SPY251001P00662000,10:33:00,10:22:00,20.15,12,15,1.34,1.61
2025-09-30,O:SPY251001P00662000,11:17:00,11:04:00,23.08,32,36,1.3,1.6
2025-09-30,O:SPY251001P00662000,12:48:00,12:21:00,20.72,68,81,1.11,1.34
2025-09-30,O:SPY251001P00662000,16:00:00,15:53:00,26.53,15,15,0.49,0.62
2025-10-01,O:SPY251002C00662000,09:31:00,09:30:00,20.4,16,17,2.99,3.6
2025-10-01,O:SPY251002C00662000,10:12:00,09:50:00,20.89,135,135,3.16,3.82
2025-10-01,O:SPY251002P00661000,09:48:00,09:44:00,32.56,13,16,0.86,1.14
2025-10-01,O:SPY251002P00661000,16:12:00,14:49:00,22.73,1,3,0.22,0.27
2025-10-02,O:SPY251003C00670000,11:07:00,11:04:00,20.0,5,5,0.85,1.02
2025-10-02,O:SPY251003C00670000,11:50:00,11:37:00,25.33,264,265,0.75,0.94
2025-10-02,O:SPY251003P00669000,09:38:00,09:33:00,21.74,271,282,1.15,1.4
2025-10-02,O:SPY251003P00669000,15:37:00,15:26:00,20.0,1,7,1.2,1.44
2025-10-03,O:SPY251006C00672000,09:37:00,09:30:00,21.62,16,23,1.11,1.35
2025-10-03,O:SPY251006C00672000,10:16:00,10:03:00,25.96,173,181,1.04,1.31
2025-10-03,O:SPY251006C00672000,14:11:00,14:08:00,34.0,62,69,0.5,0.67
2025-10-03,O:SPY251006P00671000,09:58:00,09:52:00,20.12,13,17,1.64,1.97
2025-10-03,O:SPY251006P00671000,13:00:00,12:16:00,24.49,193,193,0.98,1.22
2025-10-06,O:SPY251007C00671000,10:12:00,10:01:00,21.82,361,361,1.1,1.34
2025-10-06,O:SPY251007P00670000,09:41:00,09:30:00,23.33,42,57,1.2,1.48
2025-10-07,O:SPY251008C00671000,12:01:00,11:55:00,22.37,4,5,0.76,0.93
2025-10-07,O:SPY251008C00671000,12:26:00,12:19:00,21.33,20,28,0.75,0.91
2025-10-07,O:SPY251008C00671000,13:03:00,13:00:00,20.78,17,28,0.77,0.93
2025-10-07,O:SPY251008C00671000,13:49:00,13:40:00,20.27,1,1,0.74,0.89
2025-10-07,O:SPY251008C00671000,14:13:00,14:03:00,22.22,2,5,0.63,0.77
2025-10-07,O:SPY251008C00671000,15:44:00,15:32:00,20.97,12,13,0.62,0.75
2025-10-07,O:SPY251008C00671000,16:00:00,15:58:00,24.24,13,15,0.66,0.82
2025-10-07,O:SPY251008P00670000,09:50:00,09:34:00,21.13,3,4,0.71,0.86
2025-10-07,O:SPY251008P00670000,10:01:00,09:55:00,26.39,9,10,0.72,0.91
2025-10-07,O:SPY251008P00670000,10:26:00,10:16:00,24.71,343,344,0.85,1.06
2025-10-08,O:SPY251009C00671000,09:48:00,09:43:00,25.76,357,366,1.32,1.66
2025-10-08,O:SPY251009P00670000,12:49:00,12:17:00,20.9,4,9,0.67,0.81
2025-10-08,O:SPY251009P00670000,13:56:00,13:17:00,20.63,1,5,0.63,0.76
2025-10-08,O:SPY251009P00670000,14:43:00,14:13:00,22.03,20,27,0.59,0.72
2025-10-09,O:SPY251010C00674000,10:49:00,10:45:00,29.41,38,40,0.51,0.66
2025-10-09,O:SPY251010C00674000,11:38:00,11:35:00,20.83,1,4,0.48,0.58
2025-10-09,O:SPY251010C00674000,11:48:00,11:43:00,21.15,26,33,0.52,0.63
2025-10-09,O:SPY251010C00674000,12:49:00,12:41:00,23.91,2,4,0.46,0.57
2025-10-09,O:SPY251010C00674000,13:40:00,13:17:00,20.0,1,3,0.35,0.42
2025-10-09,O:SPY251010C00674000,15:06:00,14:51:00,22.22,4,10,0.27,0.33
2025-10-09,O:SPY251010C00674000,15:51:00,15:17:00,22.58,3,6,0.31,0.38
2025-10-09,O:SPY251010C00674000,15:59:00,15:58:00,23.33,16,16,0.3,0.37
2025-10-09,O:SPY251010P00673000,09:41:00,09:31:00,22.14,354,354,1.31,1.6
2025-10-10,O:SPY251013C00672000,09:32:00,09:30:00,22.5,23,29,2.0,2.45
2025-10-10,O:SPY251013C00672000,10:25:00,10:17:00,27.37,4,11,1.9,2.42
2025-10-10,O:SPY251013C00672000,11:03:00,11:02:00,41.27,15,15,0.63,0.89
2025-10-10,O:SPY251013C00672000,11:45:00,11:42:00,27.59,9,12,0.29,0.37
2025-10-10,O:SPY251013C00672000,13:07:00,13:03:00,25.0,80,87,0.08,0.1
2025-10-10,O:SPY251013C00672000,15:56:00,15:55:00,33.33,2,2,0.03,0.04
2025-10-10,O:SPY251013C00672000,16:02:00,16:00:00,50.0,1,1,0.02,0.03
2025-10-10,O:SPY251013C00672000,16:05:00,16:04:00,100.0,9,9,0.01,0.02
2025-10-10,O:SPY251013P00671000,09:50:00,09:45:00,25.71,7,10,1.05,1.32
2025-10-10,O:SPY251013P00671000,10:15:00,10:09:00,22.69,5,8,1.19,1.46
2025-10-10,O:SPY251013P00671000,10:42:00,10:26:00,20.69,1,2,1.16,1.4
2025-10-10,O:SPY251013P00671000,10:57:00,10:49:00,72.73,154,154,1.1,1.9
2025-10-13,O:SPY251014C00662000,09:43:00,09:41:00,21.14,1,2,2.46,2.98
2025-10-13,O:SPY251014C00662000,09:57:00,09:48:00,21.74,16,23,2.76,3.36
2025-10-13,O:SPY251014C00662000,10:34:00,10:27:00,20.92,10,12,2.39,2.89
2025-10-13,O:SPY251014C00662000,11:10:00,11:07:00,21.03,213,223,2.14,2.59
2025-10-13,O:SPY251014C00662000,15:20:00,15:02:00,20.26,21,55,2.32,2.79
2025-10-13,O:SPY251014P00661000,09:35:00,09:32:00,30.92,3,8,3.04,3.98
2025-10-13,O:SPY251014P00661000,10:20:00,10:00:00,22.62,15,20,2.21,2.71
2025-10-13,O:SPY251014P00661000,10:51:00,10:45:00,22.18,17,19,2.66,3.25
2025-10-13,O:SPY251014P00661000,13:12:00,13:03:00,23.58,49,56,1.23,1.52
2025-10-13,O:SPY251014P00661000,14:38:00,14:30:00,21.9,63,74,1.05,1.28
2025-10-13,O:SPY251014P00661000,16:02:00,15:54:00,20.0,10,13,1.15,1.38
2025-10-14,O:SPY251015C00660000,09:53:00,09:44:00,24.82,330,330,1.37,1.71
2025-10-14,O:SPY251015P00659000,09:35:00,09:31:00,20.35,18,20,4.57,5.5
2025-10-14,O:SPY251015P00659000,11:13:00,11:05:00,21.15,2,11,2.08,2.52
2025-10-14,O:SPY251015P00659000,11:39:00,11:36:00,27.18,2,2,1.95,2.48
2025-10-14,O:SPY251015P00659000,12:08:00,11:53:00,23.29,2,3,1.46,1.8
2025-10-14,O:SPY251015P00659000,13:00:00,12:53:00,27.91,4,4,0.86,1.1
2025-10-14,O:SPY251015P00659000,14:03:00,13:51:00,21.88,6,9,0.64,0.78
2025-10-14,O:SPY251015P00659000,14:40:00,14:13:00,20.0,3,8,0.7,0.84
2025-10-14,O:SPY251015P00659000,15:31:00,15:03:00,25.4,43,43,0.63,0.79
2025-10-15,O:SPY251016C00666000,09:42:00,09:30:00,20.54,3,6,2.97,3.58
2025-10-15,O:SPY251016C00666000,09:52:00,09:49:00,20.57,77,86,3.16,3.81
2025-10-15,O:SPY251016C00666000,12:00:00,11:50:00,21.43,4,5,2.1,2.55
2025-10-15,O:SPY251016C00666000,13:17:00,13:15:00,20.2,172,178,0.99,1.19
2025-10-15,O:SPY251016P00665000,09:47:00,09:45:00,21.43,4,4,1.82,2.21
2025-10-15,O:SPY251016P00665000,11:03:00,10:31:00,23.36,309,311,1.07,1.32
2025-10-16,O:SPY251017C00667000,09:45:00,09:40:00,29.01,2,2,2.93,3.78
2025-10-16,O:SPY251017C00667000,10:16:00,10:13:00,20.22,56,70,2.67,3.21
2025-10-16,O:SPY251017C00667000,11:37:00,11:30:00,25.52,1,3,2.39,3.0
2025-10-16,O:SPY251017C00667000,12:41:00,12:32:00,21.14,1,4,1.23,1.49
2025-10-16,O:SPY251017C00667000,12:50:00,12:46:00,30.58,44,50,1.21,1.58
2025-10-16,O:SPY251017C00667000,14:36:00,14:34:00,24.59,41,44,0.61,0.76
2025-10-16,O:SPY251017C00667000,15:45:00,15:21:00,31.75,17,23,0.63,0.83
2025-10-16,O:SPY251017P00666000,09:40:00,09:31:00,25.42,2,3,2.4,3.01
2025-10-16,O:SPY251017P00666000,09:47:00,09:45:00,28.51,38,48,2.21,2.84
2025-10-16,O:SPY251017P00666000,10:47:00,10:43:00,21.16,273,289,1.89,2.29
2025-10-17,O:SPY251020C00657000,09:52:00,09:44:00,22.67,23,28,5.91,7.25
2025-10-17,O:SPY251020C00657000,11:40:00,11:38:00,21.51,72,75,5.16,6.27
2025-10-17,O:SPY251020P00656000,09:41:00,09:37:00,27.3,7,7,2.82,3.59
2025-10-17,O:SPY251020P00656000,09:59:00,09:55:00,22.32,5,12,2.33,2.85
2025-10-17,O:SPY251020P00656000,10:17:00,10:15:00,21.05,6,10,1.9,2.3
2025-10-17,O:SPY251020P00656000,10:35:00,10:28:00,29.11,11,15,2.13,2.75
2025-10-17,O:SPY251020P00656000,10:56:00,10:51:00,27.16,5,6,2.43,3.09
2025-10-17,O:SPY251020P00656000,11:11:00,11:06:00,21.72,29,34,2.21,2.69
2025-10-17,O:SPY251020P00656000,12:35:00,12:31:00,21.53,1,2,1.44,1.75
2025-10-17,O:SPY251020P00656000,12:53:00,12:50:00,20.0,38,42,1.5,1.8
2025-10-17,O:SPY251020P00656000,13:43:00,13:37:00,20.96,4,7,1.67,2.02
2025-10-17,O:SPY251020P00656000,15:31:00,15:21:00,24.29,8,27,0.7,0.87
2025-10-20,O:SPY251021C00667000,10:09:00,09:30:00,21.13,2,8,3.36,4.07
2025-10-20,O:SPY251021C00667000,10:40:00,10:18:00,25.07,189,190,3.75,4.69
2025-10-20,O:SPY251021P00666000,11:13:00,10:55:00,21.33,3,8,0.75,0.91
2025-10-20,O:SPY251021P00666000,11:55:00,11:50:00,29.87,1,3,0.77,1.0
2025-10-20,O:SPY251021P00666000,15:20:00,15:07:00,22.22,4,7,0.45,0.55
2025-10-20,O:SPY251021P00666000,16:00:00,15:53:00,21.43,1,11,0.42,0.51
2025-10-21,O:SPY251022C00672000,10:15:00,10:02:00,21.05,10,13,1.33,1.61
2025-10-21,O:SPY251022C00672000,10:36:00,10:32:00,20.93,144,146,1.29,1.56
2025-10-21,O:SPY251022C00672000,13:09:00,13:03:00,20.9,8,10,1.34,1.62
2025-10-21,O:SPY251022C00672000,13:49:00,13:22:00,21.32,42,54,1.36,1.65
2025-10-21,O:SPY251022C00672000,15:50:00,15:02:00,20.0,4,8,1.45,1.74
2025-10-21,O:SPY251022P00671000,09:45:00,09:35:00,20.94,17,29,1.91,2.31
2025-10-21,O:SPY251022P00671000,10:26:00,10:22:00,23.78,9,11,1.64,2.03
2025-10-21,O:SPY251022P00671000,11:16:00,11:11:00,21.01,15,31,1.19,1.44
2025-10-21,O:SPY251022P00671000,12:52:00,12:50:00,47.87,69,75,0.94,1.39
2025-10-21,O:SPY251022P00671000,14:41:00,14:26:00,22.11,70,94,0.95,1.16
2025-10-22,O:SPY251023C00672000,09:44:00,09:36:00,21.21,1,3,1.65,2.0
2025-10-22,O:SPY251023C00672000,10:56:00,10:46:00,24.69,19,25,0.81,1.01
